id,vote_average,vote_count,title,genre_id,overview,popularity,original_language,release_date,production_companies_id,homepage,imdb_id,revenue,tagline,similar_movie_id
692481,0.0,0,Whatever Happened to Ms Longstocking,[35],Investigating journalist Jimmy Olsson wants to find out what happened to Pippi Longstocking after we left her in her childhood. How was her teens and what happened to her relationship with Tommy and Annika? How is she doing today?,0.6,sv,2020-01-25,[113773],,tt10662536,0,,"[134366, 10608, 57214, 496, 341012, 9408, 505058, 17654, 76726, 7191, 23827, 8329, 11031, 246741, 227348, 298312, 13812, 256274, 351211, 282813, 299245, 38358, 82990, 227719, 46146, 41436, 50357, 216282, 2667, 22824, 277685, 10664, 146301, 18480, 139038, 10090, 577, 704, 72571, 8689, 339994, 13370, 25403, 443319, 50698, 91, 14533, 339547, 76487, 458506, 13785, 123105, 28384, 159117, 10961, 420707, 242606, 153738, 59429, 146203, 79316, 287689, 174772, 376453, 119698, 169219, 38410, 16448, 299782, 10086, 11030, 413279, 21506, 396493, 13025, 12127, 124470, 299551, 57876, 185460, 12097, 250574, 9958, 297608, 46221, 121606, 258193, 207774, 84348, 238603, 210947, 293572, 133369, 476929, 441829, 262551, 508642, 97795, 42889, 244610]"
692489,0.0,0,Epitaph to the Disaster,[99],"An experimental personal essay on Hegel, Blanchot, and COVID-19. The disaster has come to the U.S., Europe, and China. Now what?",1.326,en,2020-04-21,[132601],,,0,,[]
692503,0.0,0,BENNY BROKER,[],,0.623,pt,2020-04-12,[],,,0,,[]
692508,0.0,0,This is Stand-Up,[99],"An intimate and revealing insight into the work and lives of Stand-Up Comedians. Some of the biggest names in the game reveal what it's like to pursue this most challenging, yet important art-form.",1.8,en,2020-04-12,[106145],http://www.cc.com/episodes/kxbtpm,tt6633152,0,,[]
692509,0.0,0,Secrets of the Surface: The Mathematical Vision of Maryam Mirzakhani,[99],"Filmed in Canada, Iran, and the United States, Secrets of the Surface: The Mathematical Vision of Maryam Mirzakhani examines the life and mathematical work of Maryam Mirzakhani, an Iranian immigrant to the United States who became a superstar in her field. In 2014, she was both the first woman and the first Iranian to be honored by mathematics' highest prize, the Fields Medal. Mirzakhani's contributions are explained by leading mathematicians and illustrated by animated sequences. Her mathematical colleagues from around the world, as well as former teachers, classmates, and students in Iran today, convey the deep impact of her achievements. The path of her education, success on Iran's Math Olympiad team, and her brilliant work, make Mirzakhani an ideal role model for girls looking toward careers in science and mathematics. Written by George Csicsery",2.835,en,2020-01-17,[73561],http://www.zalafilms.com/secrets/,tt11858196,0,,"[489, 381284, 400928, 453, 82703, 437, 347984, 431, 473, 14337, 49964, 60243, 369651, 438, 369550, 257678, 426865, 278236, 30020, 33409, 225044, 364137, 29154, 5595, 12245, 320006, 222649, 84305, 369648, 369709, 369655, 880, 314634, 43423, 211462, 20408, 44065, 266102, 28171, 43981, 83761, 431261, 583209, 43766, 553056, 369602, 369606, 369630, 369704, 369573, 369590, 369597, 370375, 127540, 43984, 126749, 421365, 79829, 28988, 645434, 370031, 369640, 76102, 525821, 98238, 137450, 408501, 89116, 391039, 44159, 72152, 36157, 658799, 389853, 213592, 498052, 210131, 278853, 646652, 424727, 339568, 341390, 440277, 455265, 384325, 393571, 280871, 409624, 270971, 43770, 366685, 599528, 499388, 525190, 266225, 118617, 461941, 262156, 524897, 440266]"
692517,10.0,1,ATASCAU,"[35, 28, 12, 80, 37, 99, 14, 36, 18, 9648, 53, 878]","Four puppets that can't leave their house because of quarantine, decide to make a short film, but they have no idea what to make it about.",0.841,es,2020-04-10,[132110],https://www.youtube.com/watch?v=Oq5_pOS7-sE,,0,,[]
692520,0.0,0,Veil,[18],"Muslim teenager Leila's beliefs, religion and culture gets tested when she conspires with her friend to change from her modest dress into a more typical ""American"" dress at her senior prom. Throughout the course of the night, she experiences who she thinks she wants to be, and what she might have to give up to become it.",0.6,en,2020-01-19,[12226],https://www.veilthemovie.com/about,tt11481436,0,,[]
692549,0.0,0,Петнаесет часа,[],Z.W. Lewis is on Wikipedia for 15 hours.,1.147,en,2020-04-30,[],,,0,,[]
692552,0.0,0,2 Lizards,[],,0.63,en,2020-03-17,[],,,0,,[]
692554,0.0,0,Soldado Raso,[18],A young Mexican farmworker in 1970s Salinas enlists for the Vietnam War to prove his manliness to his father.,0.688,en,2020-03-25,[],,tt12099538,0,,[]
692565,0.0,0,Bathwater,[10402],A church choir singer explores morality and God through spoken word.,0.6,en,2020-02-06,[],,tt12071024,0,,[]
692581,6.0,1,Skinned,[53],"Eva is an undercover cop, with the reputation of going too far to solve a case. On the hunt for a serial killer, who tattoos and skins his victims, she meets Nathan and starts to get close to him. Little does she know that Nathan is the serial killer she is hunting and getting close to him could result in her losing her life in ways more terrifying than she could imagine. 'Killer Tattooist' is an edge-of-the-seat thriller that will chill you to the bone.",8.729,en,2020-04-13,[113011],,tt9214950,0,,[]
692589,0.0,0,Halfpipe,[],"A night skate ride through the streets of Bologna gets interrupted by an unexpected incident. A lonely skater meets a girl and they start spending time together. As time goes by, feelings start to bloom from both but intensity reveals itself as a problem.",0.6,en,2020-03-10,[],,tt11960208,0,,[]
692635,0.0,0,Lara,[99],,1.146,fr,2020-04-30,[80796],,,0,,[]
692639,0.0,0,The Tuba Thieves,[],"Drawing upon her experiences with hearing loss, specifically navigating between hearing and silence, Alison O’Daniel expands definitions of sonic experience beyond ear-reliance as our sole auditory skill. In the seven shorts in The Tuba Thieves, the artist’s fascination with a series of tuba robberies from Los Angeles high schools became a comparison point between loss of this tonally-rich instrument to her daily experiences of missing information and filling in conversation gaps.  This on-going, multi-chapter video project threads together anecdotes of the marching bands’ reconciling the missing sound, footage of the deaf drummer Nyke Prince, the premiere of John Cage’s 4’33” in 1952, and the last punk show at the Deaf Club in San Francisco in 1979. O’Daniel inverts script-driven filmmaking processes by writing scenes based on the musical scores, which were commissioned in advance of developing the visual narratives.",0.837,en,2020-04-12,[],https://alisonodaniel.com/,,0,,[]
692649,0.0,0,The Cocoon,[18],Dedicated to all the people who upload films to MEGA,0.604,en,2020-04-13,[],,,0,,[]
692669,0.0,0,Meine Mutter will ein Enkelkind,[],,0.6,de,2020-04-03,[],,,0,,[]
692673,0.0,0,Roast Covid-19,[35],Alexandre Barrett brings dozens of comedians together to talk about COVID-19 in a way where absolutely anything goes! This special event offers a moment of unifying entertainment that takes the coronavirus by storm and talks about its many impacts on our everyday lives in a humorous way.,0.907,fr,2020-04-16,[94158],,,0,,"[35, 13460, 295011, 25769, 6479, 264660, 7191, 701369, 39538, 300668, 425972, 346651, 10216, 13812, 9599, 429733, 418078, 29917, 51999, 293771, 157424, 1576, 360784, 336455, 152599, 700956, 29264, 32037, 29425, 400605, 696348, 684420, 28941, 25967, 32646, 114958, 696507, 449691, 695497, 41730, 30348, 523371, 692236, 682882, 701840, 700143, 690897, 694527, 57090, 702536, 699989, 687016, 697641, 683405, 674671, 60591, 683151, 679819, 695646, 696365, 674242, 71679, 218332, 691742, 190625, 580643, 686375, 262645, 482917, 684711, 444167, 533641, 691086, 691155, 690750, 408345, 445893, 494486, 469726, 104800, 688192, 688551, 689889, 691160, 695093, 699189, 684872, 697696, 686718, 698212, 698933, 705893, 683238, 664932, 686531, 700705, 703737, 705692]"
692700,0.0,0,A Place Less Cold,[],"The movie opens with a young boy, Lyman, watching Duke Ellington on TV in the dark. It is 1955 and he is dressed in a baseball uniform. His mother, Marilyn, looks on in delight. After a moment, his father, Raymond, walks up on the scene and is disgusted by what he sees. He rails at his wife and takes his son outside to practice pitching the baseball. As Marilyn watches the two of them practice through her kitchen window, she reflects back on a time when she was a young celebrated pianist at The Grand Ole Opry. It is the day that she met Raymond, and he woos her into his life with the promise of making her star. That does not happen. Instead, he moves her to Redlands, California, where he purchases a withered orange grove. She eventually gives birth to Lyman, whom she raises under the watchful eye of her overbearing husband. In secret, she starts to teach Lyman piano, who eagerly agrees to keep their lessons from his father.",0.6,en,2020-01-15,[],,tt11635756,0,,[]
692715,0.0,0,Neben der Spur - Erlöse mich,[80],,1.042,de,2020-04-20,[],,tt9244414,0,,[]
692732,0.0,0,Andrea Bocelli: Music For Hope - Live From Duomo di Milano,[10402],"Opera singer Andrea Bocelli prepares to sing his ""Amazing Grace"" finale during his Easter ""Music For Hope: Live From Duomo di Milano."" Members of the public were not allowed in the cathedral due to the ongoing lockdown to control the coronavirus outbreak. The concert was live-streamed around the world.",1.212,en,2020-04-12,[],,,0,,[]
692765,0.0,0,The Good Book,"[18, 878, 14]","In a future Leeds, society is divided between loyalists of the powerful Queen Bear and radical followers of Galahad. Avalon is a young woman desperate not to take sides, but as civil war begins she must undertake a dangerous mission to rescue a precious relic from destruction.",1.217,en,2020-05-01,[132135],http://slunglow.org/tgb,,0,10 years ago there was a revolution.,"[274857, 762, 37797, 27022, 9078, 9477, 11527, 17295, 18937, 6520, 50479, 489931, 490000, 369300, 11421, 13193, 12795, 37108, 19957, 24584, 100898, 39555, 12839, 29263, 19738, 65596, 6264, 18978, 27103, 336149, 55848, 59995, 75733, 65994, 42810, 134542, 455252, 33339, 35692, 36848, 35206, 49232, 32444, 441498, 77194, 124057, 59221, 649913, 230440, 303141, 53105, 120658, 103093, 166818, 280236, 520599, 150498, 177918, 233687, 441856, 505543, 353602, 578681, 689819]"
692781,0.0,0,"출발,선",[18],,0.638,ko,2020-04-15,[90935],,,0,,"[10139, 521862, 16995, 9386, 84334, 101173, 10608, 982, 586, 9452, 77953, 565312, 9776, 9451, 12219, 19833, 421851, 575812, 13003, 452226, 436167, 434178, 11579, 20963, 685814, 32117, 605193, 423224, 22479, 37722, 610023, 439128, 467181, 575602, 58383, 689, 26408, 12855, 66775, 2091, 56156, 33792, 37315, 32046, 20457, 154699, 437073, 133, 109539, 39446, 152857, 27637, 573787, 401133, 296241, 91596, 30322, 38052, 10752, 130365, 569101, 204044, 30906, 440858, 234838, 374816, 372345, 647923, 215318, 464403, 184353, 290386, 339773, 658531, 452093, 234939, 479426, 204473, 180817, 409340, 603197, 472761, 497436, 455235, 370158, 460486, 524664, 432146, 268898, 8770, 423871, 183383, 338984, 559138, 151077, 479695, 267747, 92975, 504636, 266059]"
692804,0.0,0,The Cyclops Diet,[],"Odysseus wants the Cyclops to stop eating his crew, but the Cyclops really, really loves eating people. Can these two contrarians somehow meet in the middle?",0.6,en,2020-01-01,[],,tt10440294,0,,[]
692809,0.0,0,Bananas Girl,[99],"Seven-year-old Bananas Girl asserts her independence, perfects the art of the non-sequitur and navigates the boundaries between herself and her mom. The film exists in the intersection of home movies, performance art and documentary, incorporating a mother’s and daughter’s obsessions and their parallel views of what it means to be creative.",0.6,en,2020-01-01,[],,,0,,[]
692811,8.0,4,100.000 – Everything I never wanted,"[99, 10402]","An intimate documentary about the making of Fynn Kliemann's debut album ""Nie"". Without a label, without a marketing budget and excluding the charts, it became one of the best-selling albums in Germany.",1.31,de,2020-04-25,"[132146, 88631, 132147, 132148]",https://www.oderso.cool/doku/,,0,Do it yourself.,"[468775, 468769, 63973, 450794, 1584, 786, 525, 451751, 20575, 6575, 468779, 369557, 468776, 3902, 198277, 27, 7944, 67261, 19105, 89185, 6477, 5723, 8873, 10537, 217139, 653567, 650246, 11827, 254470, 114150, 11887, 2005, 313369, 701684, 424694, 332562, 68817, 20313, 28026, 5123, 701197, 8274, 2976, 423, 10112, 239, 339403, 354912, 6557, 612738, 10494, 11979, 10947, 12182, 568332, 1649, 8764, 86829, 1788, 69, 10186, 341012, 11401, 18947, 9768, 333667, 13649, 11031, 2179, 53487, 624, 470333, 824, 373558, 74406, 12508, 40437, 1600, 593691, 86837, 12105, 5528, 10156, 13576, 10269, 164558, 495029, 142773, 23825, 18736, 34490, 13342, 27586, 300666, 12104, 318044, 20604, 5708, 53932, 9591]"
692871,0.0,0,Pelléas et Mélisande - KOB,[],Barrie Kosky peers into the abyss of the human soul and tackles one of the most important Symbolist masterpieces in the operatic repertoire.,0.787,en,2020-04-08,[],https://operavision.eu/en/coming-soon/library/performances/operas/pelleas-et-melisande#credits,,0,,[]
692900,0.0,0,Veembu,"[53, 80]","Veembu is a Malayalam Movie directed by Vivian Radhakrishnan starring Shanavas sharaf, Shilpa chandran, Sujeesh v.v and Rajalakshmi v.v. The movie is produced by Rajesh Mohan M and the music composed by Jishnu dev",0.787,en,2020-04-08,[132191],,,0,,"[460885, 45612, 1018, 1903, 627, 171274, 8843, 181886, 4723, 10247, 62215, 13597, 4011, 588, 381283, 28, 360920, 31011, 586940, 531, 1878, 10539, 14069, 25237, 528491, 53487, 197796, 8202, 985, 9473, 31867, 638, 1923, 21057, 21168, 77987, 12105, 483, 34647, 13041, 438970, 16873, 30061, 1052, 14139, 16198, 22244, 1429, 626, 13377, 11220, 7857, 24554, 11163, 10722, 14506, 532, 396461, 43904, 11503, 13552, 167810, 212167, 10843, 3511, 330764, 20312, 24920, 5729, 31767, 16220, 8327, 409164, 20122, 32536, 21832, 6116, 12476, 13400, 13820, 1483, 137698, 19236, 18917, 34070, 13919, 26606, 8075, 146015, 19508, 5833, 8072, 46624, 29264, 4593, 18333, 83186, 15318, 14831, 651151]"
692957,0.0,0,ASPAVA: The Documentary,[99],"A documentary about ASPAVA, a specific style of restaurants and their connection with the Ankara lifestyle and culture.",0.6,en,2020-02-25,[],,,0,,"[692811, 693491]"
692959,0.0,0,Domiciled Pests,[18],"While eating dinner, Charlie reminisces, but is soon interrupted by a new abundance of flies that are invading his house. With his needy mother pushing him to the edge, Charlie must take matters into his own hands, which could inadvertently be the cause of his unwanted pest problem.",3.458,en,2020-07-04,[],,,0,,"[572468, 535292, 546554, 392044, 9798, 582913, 17609, 1359, 496243, 141, 412862, 207933, 77, 500, 674607, 8840, 6978, 335788, 207703, 613099, 62211, 49530, 13465, 689723, 599975, 107846, 87, 282035, 1487, 439079, 2176, 19994, 426, 86825, 10665, 179826, 574376, 3594, 10234, 15196, 377264, 253306, 2667, 619265, 17835, 14282, 328425, 38199, 1690, 369196, 338676, 410554, 994, 32916, 145135, 605802, 24740, 339527, 11190, 25623, 22620, 298382, 10294, 1389, 8689, 167032, 44363, 697953, 397722, 14447, 306947, 157825, 37181, 505026, 43549, 145221, 16325, 274, 362826, 112355, 30421, 15613, 696513, 243568, 691284, 505177, 4024, 426865, 483353, 10845, 636, 353686, 440444, 48395, 13564, 11020, 619527, 167575, 11427, 9458]"
