id,vote_average,vote_count,title,genre_id,overview,popularity,original_language,release_date,production_companies_id,homepage,imdb_id,revenue,tagline
659943,0.0,0,Poly,[],,1.245,fr,2020-10-07,[],,tt11060092,0,
694806,0.0,0,Mat and Her Mates,[99],"In a squat in Nantes, Mat and her friends organise a self-gynaecology workshop to “look at oneself and know oneself”. A lively and intimate portrait of a young woman, filmed through her personal and collective questioning of the relationship with oneself, love, sex and the links that they all maintain between each other.",0.668,fr,2020-04-16,"[132443, 115046]",,,0,
670158,0.0,0,We Have Boots,[99],,0.6,cn,2020-01-27,[128764],,,0,
669122,0.0,0,Alien Invasion,"[35, 14]",Coming Soon,0.774,zh,2020-01-27,[],,,0,
601297,0.0,0,My Cousin,[35],The CEO of an international wine company must meet with his bumbling cousin to renew the contract allowing him to manage the brand. Snafus ensue.,0.6,fr,2020-09-30,"[616, 356, 19037, 22127]",,tt10023150,0,
699163,0.0,0,Young Specialist,[10749],"Sang-woo is suffering from erectile dysfunction and premature ejaculation, because he is worn out from Ji-eun's strong sexual desires. Then, one day, Ji-eun sends him to a treatment center and the specialist is no other than his ex-girlfriend, Hye-ran. They bicker about past things, but in the end agree to start treatment. Hye-ran manages to bring back Sang-woo's sexual desires with lower body exercises, massages, sexy dances and mental therapy. On the day he is discharged from the center, Sang-woo and Hye-ran share a last kiss, but end up wanting each others' bodies...",0.6,ko,2020-01-10,[],,,0,
668109,0.0,0,Body Patterns,[16],"After a botched attempt at backstreet eye surgery, a man begins noticing repulsive microscopic patterns on the people he meets.",0.6,en,2020-01-03,[],,,0,
666948,0.0,0,Les affaires d'hier (Yesterday's Business),[18],A disgruntled worker confronts the man who fired him. A homage to pretentious french films.,0.6,en,2020-01-26,[127535],https://www.youtube.com/watch?v=wIrfD721-MM&list=PLWo-HRm473iYCmIOc4n3-6FLuuQdS5Cfo&index=7,,0,Le Art.
695552,0.0,0,I’m Fine,[],"Faulting his own inaction, a father recounts the suicide of his son in this quietly haunting tone poem.",0.75,en,2020-04-17,[],,,0,
662879,0.0,0,Farewell Paradise,[],"Farewell Paradise is about the search for a truth within a broken family, based on the personal story of director Sonja Wyss's family. From one shared history, through 6 different perspectives, 6 different stories emerge.",0.771,en,2020-01-25,[],,tt10482098,0,
662267,0.0,0,Sleepwalker,[],A young man wakes up to find he is living in a nightmare.,0.6,en,2020-01-01,[],,tt11481912,0,
698307,0.0,0,Três Rotações,"[14, 18]","Attachment to an old record. Enthusiasm for a new one. Trauma at a scratch. One film, three rotations.",1.202,en,2020-12-12,[132953],,,0,
695934,0.0,0,Operndiven – Operntunten,[],Gay men love operas. Is that a stereotype? Markus Tiarks and Rosa von Praunheim try to find out.,0.723,de,2020-04-19,[],,,0,
695627,0.0,0,BDT Digital: Excitement,[],"According to Vyrypaev’s idea, “Excitement” is a play about the “Author”. The action takes place in New York, in Manhattan, in the apartment of the famous American writer of Polish descent Ulie Richte, whose role is played by Alice Freindlich. A Polish journalist, Krzysztof Zelinsky, takes a very important interview from her, a closed and non-public person.",0.723,ru,2020-04-19,[],,,0,
695104,0.0,0,Leoforio,[99],"Since 1952, the Greek cooperative KTEL has run 80% of the country’s public transport system completely independently from the state. Catherine Catella and Shu Aiello crossed the country to meet employees of a company that was shaken up by the economic crisis. From general assemblies to daily journeys, Leoforio documents the multiple conditions of a model that is organising its resistance.",0.723,fr,2020-04-19,[128328],,,0,
694932,0.0,0,Under the Power,[28],"In the five years of Ming Zhengde, the Dongchang and Jinyiwei fought in secret, and the eunuchs were in power. There was a tendency to fight the courtesy with the imperial power and the cabinet. The officials and officials protected each other. Jin Yi, the god detective Lu Chong, joined hands with Luo Xiao, who made Xiao Xiaobai, the vast and disguised as men's clothing, to collect the eunuch's evidence, a war to punish evil and promote good.",0.723,zh,2020-04-19,[],,,0,
667157,0.0,0,Kandagawa Jet Girls OVA,"[28, 35, 16]","OVA which was released as a tie-in to the ""Kandagawa Jet Girls"" video game for PlayStation 4.",0.6,ja,2020-01-24,[23917],http://kjganime.com/,,0,
667114,0.0,0,Young Sister 4,[10749],"Freshman college students turned friends, Jang-hee and So-hyeon, will be having their first blind date.  Jang-hee and So-hyeon met Won-ho andDoo-sim through a blind date over drinks.  Doo-sim, a sophomore asks Jang-hee and So-hyeon to call him 'oppa', however Won-ho teases him that he is younger than them.  Jang-hee who is older than Doo-sim, jokes him to call her 'nuna', and then...",0.6,ko,2020-01-23,[],,,0,
582047,0.0,0,Meridian,[],"Meridian follows the last unit in a fleet of autonomous machines sent to deliver an emergency vaccine. Through a robot’s agnostic eye, the film looks at how human dramas are inscribed onto the inanimate, searching for possible parallels between automation and purgatory, depression and malfunction.  The film is inspired by a real event that occurred in Washington, D.C. on 17 July 2017, where an automated security robot from the company Knightscope was found floating in a fountain at the building it patrolled. It had plunged into the water while on a routine patrol, spurring speculation about whether the machine had chosen to end its life or if this was just a glitch in an otherwise reliable new technology. Perhaps more interesting than the fate of the machine was the desire to see its death within a human context.",1.018,en,2020-01-23,[],,,0,
689478,0.0,0,Detroit Driller Killer,[27],A struggling screenwriter is driven to violence by the noise and decay of the city around him. He lashes out with an electric power drill.,0.945,en,2020-03-25,[],,tt11523762,0,
461484,0.0,0,Mutants,[18],"In the summer of 1996, life throws a curveball in the face of Keven Guénette; and it strikes. Guided by his paraplegic baseball coach, Keven discovers the mutation, sex and love.",0.766,fr,2020-01-22,[91301],,tt5553108,0,
672289,0.0,0,May… I Have This Dance?,[],The Backstory of the Original Dancing Queen... as told by Sir John Standing.,0.761,en,2020-01-18,[],,,0,The backstory of the original Dancing Queen.
694197,0.0,0,Fighting Immortal Statue,"[28, 12, 18, 10749]","In the days of Tianhe, Murong Feng, the chief attendant of the Department of Heaven Forbidden, captured the tiger larvae who had defected from heaven. Hu Jiao was accidentally killed in Tian prison, while Murong Feng, who was in the casino, became a murderer. In order to pay for his innocence, Murong Feng and Luo Xi, the only mortal woman who could testify for themselves, went to the Heavenly Forbidden Division, but they did not know that they were uncovering the conspiracy of the Heavenly Forbidden Division's forbidden ground.",1.185,zh,2020-04-17,[],,,0,
666731,0.0,0,Hudson Yards Video Game,"[35, 16]","""Pay the cost to be the boss"" - Johnny Sack",0.6,en,2020-01-21,[],,,0,
663596,0.0,0,Out Deh - The Youth of Jamaica,[],"Out Deh is a documentary film which portrays the Youth of Jamaica: a new generation in transition, determined to get out of old and set structures in society and culture - and contribute with their fresh mindset and strength to a new understanding of the Jamaican island.",0.765,en,2020-01-21,[],,tt10444658,0,
665503,0.0,0,The Rhythm and Roots of Arthur,[],"Pack your bags, buckle your seatbelts, and get ready for an ARTHUR road trip to the family farm! Arthur's Great-Grand Uncle Theo is celebrating his 85th birthday, so the Reads (and Buster) are off to Ohio to join in the festivities. While D.W. and Arthur learn that farm life is a little different than life in Elwood City, Buster worries he may be getting in the way at this family reunion. With the help of Cousin Miles, some llamas, and a little bit of music, they all discover what it truly means to be family.",1.263,en,2020-01-20,[],,,0,
662041,0.0,0,Spacca La Testa,"[27, 18]",,0.6,it,2020-01-20,[],,tt11567800,0,
598439,0.0,0,Betrayed,"[18, 36]","During World War II, millions of Jews from all over Europe are deported and killed in German concentration camps. When the German troops invade Norway, the Norwegian Jews feel safe and protected. But anti-Semitism knows no borders and as the war escalates in Europe, the situation changes drastically. Suddenly, their radios are taken away; their passports are stamped with a big J and one day, all the men men over the age of 15 are arrested and taken to prisons camps. Many of the women left behind are too frightened to escape and are desperately waiting for their husbands and sons to come back home. On November 26, 1942, hundreds of Jews are picked up by the police in the middle of the night and are transported to the dock in Oslo. Unknowing and frightened men, women, children, sick and old are forced on board the awaiting German cargo ship ""SS DONAU"". The ship leaves with 532 Norwegian Jews onboard; 302 men, 188 women and 42 children. The end station is Auschwitz.",0.763,no,2020-09-18,[3079],,tt11390442,0,
694695,9.0,1,HOUSES,[],A narrator imagines what goes on in people's houses.,0.714,en,2020-04-17,[],,,0,
694208,10.0,1,Rubicón,[],"On the days before a departure, the mysterious characters of Rubicón take us around the streets of a town, any old town, in an unknown country. The burning light of the afternoon, a suitcase that is packed, whisperings… A film suspended in time, like a sense of dizziness before the departure.",0.714,es,2020-04-17,[],,,0,
681963,0.0,0,Пиздец,"[80, 35]",,0.6,ru,2020-01-18,[],,,0,
629103,0.0,0,The King,[28],,0.742,ar,2020-01-01,[],,,0,
609824,0.0,0,Black Briefcase: The Nuclear Trigger,[28],"The movie is based on the conspiracy theories for ""The Third World War"" that is continuing and getting very fast to the end of world. The film's narrative is structured of Nuclear War to reduce the world's population with the intention of gaining control over every human being to building up One World Government on this planet.",0.992,ur,2020-01-01,[116559],,tt7903992,0,
664819,0.0,0,Mojin: The Worm Valley,"[28, 12, 9648]",Coming Soon,0.6,zh,2020-01-17,"[131530, 131531]",,,0,
704953,2.0,1,Armstrong,"[16, 14]","A shy woman secretly watches her crush from across the factory floor.  The moon disappears.  Things start to fall apart.  With the world breaking into pieces like a giant jigsaw puzzle and her crush’s life in danger, our heroine struggles to hold herself together. How will she solve this moon mystery? Time to go out on a limb and take matters into her own hands.  Armstrong is a film about strength that plays with the building blocks of the universe.",1.4,en,2020-05-15,[134074],http://squaresquare.tv/,,0,
699954,0.0,0,MK Ultra,"[10402, 99, 36]","The Rosie Kay Dance Company present a piece about the strange history and pop-cultural aftermath of CIA mind control experiments during the Cold War, with documentary segments by Adam Curtis.",0.738,en,2020-04-02,[132993],https://rosiekay.co.uk/project/mk-ultra/,,0,A pop brainwashing experiment that will blow your mind
690203,0.0,0,Stop Filming Us,[99],"Based on the struggle of young people in Goma (Northeastern Congo) against the prevailing Western reporting about war and misery, Stop Filming Us investigates how these Western stereotypes are the result of a skewed balance of power. Stop Filming Us creates a cinematic dialogue between Western perceptions and the Congolese experience of reality. While the Congolese perspective becomes increasingly clearer in the film, questions arise about the perspective of the film itself; is a white director able to make a film about the new Congolese image or is it primarily a story created by his own Western perspective?",1.4,en,2020-04-02,[94857],,tt11871306,0,
687725,0.0,0,Don Juan going bald,[18],"Zoltán Farkas, a well-known constructor, lives his life as Don Juan, while his young wife (Éva) want to divorce and has a lover, who is a young lieutenant. They go there last trip together to Zoltán's birthplace, where no one knows, that they will divorce, until some secrets getting revealed. Based on Ferenc Herczeg's novel.",0.97,en,2020-03-29,[],,tt11992366,0,
695007,0.0,0,Jungle,[],"When night falls on Paris, Louise, in her early 20s, films her best friends Bonnie, Dounia, Solveig, Héloïse, and Lila in their Eastern Parisian districts. The portrayal of boisterous women who have decided to live by their own rules.",0.684,fr,2020-04-17,"[58048, 132474]",,,0,
689397,6.0,1,Laura Hasn't Slept,[27],"Desperate to rid herself of a recurring nightmare, a young woman seeks the help of her therapist.",0.724,en,2020-03-25,[],,tt11650610,0,
586711,0.0,0,Athena,"[27, 53]","Living in rural Washington state, Rose struggles to adapt back into society after a traumatic experience. She does, however, reach out to an old friend, causing a rift that spirals out of her control.",0.951,en,2020-04-18,[],,,0,
681509,0.0,0,Explota Explota,"[10402, 35]",,1.4,es,2020-10-02,"[7680, 1533]",,tt11238932,0,
653963,0.0,0,Chyby,"[18, 10749]",,1.224,cs,2020-10-29,"[85399, 487, 79194]",,tt10757922,0,
687778,0.0,0,Speech/Acts: A Dialectical Comedy,[],"A philosophical farce about critical theory, the performative nature of language, and other romantic misunderstandings.",0.719,en,2020-03-29,[],https://vimeo.com/401546473,tt12055082,0,
687776,0.0,0,Act Natural,[],The internal experience of a young man with ASD as he navigates a conversation.,0.719,en,2020-03-29,[],,,0,
686697,0.0,0,Tony Parker confidentiel,[99],"Tony Parker confides for the first time in Alessandra Sublet and opens the doors of his intimacy to us. He receives us, at home, in his house in San Antonio in Texas and in France. In order to better understand this living legend of the basket, Alessandra Sublet met her family: her father, mother, wife and children who very rarely testify. And also his friends with, among others, Teddy Riner, Thierry Henri, M. Pokora, Michaël Jordan or even the last testimony of Kobe Bryant. The bond of trust established during these few months spent with him allows Alessandra Sous-location to make you discover ""TONY PARKER CONFIDENTIEL"".",0.6,fr,2020-03-24,[],,,0,
685774,0.0,0,Sister's Secret Housemate,[10749],"Mi-jin and Mi-soo, move out and came to Seoul to find a job. Mi-jin who used to have a boyfriend, happened to know a building owner in Seoul, and the meeting with the landlord begins.  However, Mi-soo liked Mi-jin's ex-boyfriend, Ji-hwan, and she thinks it's her chance to seduce Ji-hwan to go out with her. The sisters and ex-boyfriend's secret live-in affair starts.",0.66,ko,2020-03-19,[],,,0,
587391,0.0,0,Slocum,"[16, 18, 10751]","I can tell you about my father's voyage on his boat, because I was with him all the time. It was a rather strange voyage, with no ocean or sea crossing, not even a lock to pass through... The boat stayed at home and so did my father. But that does not mean there was no adventure...",0.693,fr,2020-12-31,"[81742, 13351]",,,0,
702983,0.0,0,Black Ghost Son,[18],A father recognizes different racial stigmas and worries that he may not have all the tools to guide his son through the gauntlet of racism.,0.7,en,2020-04-18,[],https://www.blackghostson.com/,tt12196640,0,
701841,0.0,0,Satina Episode 1 - Bring Your Demon to Work Day,[16],Satina spends a day in the overworld with her dad.,0.7,en,2020-04-18,[133557],http://youtube.com,,0,Satina spends a day in the overworld with her dad.
695407,0.0,0,Sell By Date,"[18, 80]",A small-time drug dealer is pushed into danger when a young client of his dies.,0.95,en,2020-04-18,[132535],https://www.youtube.com/watch?v=W8H5YzZktSo,,0,YOU CAN'T SELL REDEMPTION
694718,0.0,0,Lunar Dances,[],"A brief glimpse of the cycles of Coyolxauhqui, the moon goddess. Her cycles used to be a dance.",0.7,es,2020-04-18,[],,,0,
694617,0.0,0,Society of Love,[],"Part YTP, part AMV, part essay film, all cringe. This is a flick that understands society. But it also understands you. Unique, pretentious, misguided, immoral, cringe.",0.7,en,2020-04-18,[],,,0,"It's time to go full blackpill doomer Joker mode, onii-chan."
693551,4.0,1,Green Rush,"[53, 28, 18]",A cannabis farmer and his pregnant lover fight for their lives when ruthless criminals invade their property.,0.912,en,2020-04-14,[],,tt8170358,0,
688114,0.0,0,Tissue?,[],A story about the life of a regular tissue box...,0.7,en,2020-04-18,[],https://www.youtube.com/watch?v=-fjYtI9L9FE&feature=youtu.be,,0,Need a tissue?
685222,7.0,1,KNOCK KNOCK,"[27, 18]","Sinia tries to help the kids next door, but when their mother becomes a true danger, she does nothing. Stricken by guilt, she decides to check on the kids, and what she discovers pushes her over the edge into a chilling reality.",0.694,en,2020-03-20,[],,,0,
662908,0.0,0,New Resident,[],"‘65 year old Mdm Tan lives alone in Sin Ming. One day, the local authorities came to catch the free-ranging chickens in a bid to curb their population. Shocked, Mdm Tan decides to do something radical: to catch as many chickens as she can and put inside her flat to save them temporarily.",0.6,zh,2020-01-08,[],,,0,
705483,0.0,0,"Vedybos, skyrybos ir barsukas",[35],,0.6,lt,2020-02-28,[],,,0,
688982,0.0,0,Sight & Sound: The Cinema of Walter Murch,[99],"Legendary film editor and sound designer Walter Murch talks about his work and philosophy. (Based on over 50 hours of Murch's lectures, interviews, and commentaries.)",1.4,en,2020-03-27,[132498],,,0,Film editor. Sound designer. Philosopher
704347,0.0,0,Honey Do List,[],"Walter's honey do list piles up and Frank is too busy to do the fixes, a new sexy handyman arrives with an agenda that isn't exactly on Walter's fix-it list. Can Walter resist this new temptation?",0.996,en,2020-06-17,[],,tt11850446,0,
687655,0.0,0,Giant Fish,"[14, 10749, 9648]","The film tells the story of Zihao living in a seaside town returning to Hong Kong and living a life by the sea. One day, he met the mysterious girl Xiaoyi and began to take care of Xiaoyi's life. The ocean boat where Zihao's father was, the fishing boat returned, but the crew were all missing. Zihao, who experienced the pain of losing his father, walked out of the haze under the care of Xiaoyi, and the two were together. But the good times didn't last long. A mysterious middle-aged man named Lao Jin came to Hong Kong and revealed Xiaoyi's true identity",1.4,zh,2020-03-29,[],,,0,
681940,0.0,0,The Dark Divide,"[12, 35, 18]","Equal parts Jack London, Heart of Darkness and science fiction, shy butterfly expert (DAVID CROSS) embarks on a month-long adventure trekking through one of America's most rugged wildernesses after the death of his wife (DEBRA MESSING).",1.4,en,2020-03-28,[],,tt8356394,0,
662030,0.0,0,Kingpins,[35],"In her pursuit to synthesize a breakthrough stem-cell based treatment for lymphatic cancer, a clinical researcher takes up her assistant's offer to go rogue, and finish their last run of experiments clandestinely.",0.6,en,2020-01-06,[],https://www.kingpins.tv/,,0,
661125,0.0,0,Scene Thirty-six,[],Three men trapped in an infinite time loop destined to repeat themselves until they get it right.,0.6,en,2020-01-05,[],,,0,
607844,0.0,0,Escape,[],,0.692,ko,2020-12-31,"[12987, 103323, 7819]",,,0,
687471,0.0,0,The Encasement of Reverie,"[18, 14]",An entity undergoes a trance whilst admiring nature.,0.961,en,2020-03-28,[131304],,tt10804748,0,
686742,0.0,0,Tokyo Story,[],"The starting point for this film was the question, “Should I become a parent?” Having come from a troubled home, and never having felt loved by his father, the director wonders what kind of father he would be. Or if he should even become one. A shojo (young girl) gives birth, despite never having given motherhood a thought. Indifferent, she leaves her breasts behind, forcing her son to fend for himself. Desiring love, the man-boy sets out in the sampled city to find his mother, who gives him an icy-cold greeting before self-destructing. These are the experiences of fear, desire and loneliness of young people in Japan. This is their Tokyo Story.",0.711,en,2020-03-28,[],,,0,
661808,0.0,0,Whale Skull,[],"Set in the near future, Whale Skull sifts the fragments of an imploded cinematic landscape in the search for clues to move forward. Shifting back and forth through flashbacks of impending cataclysm and its eerie aftermath, this broiling collage mixes viscerally playful bargain basement sci-fi with a lyrical consideration of personal experimental cinema.",0.6,pt,2020-01-03,[],,,0,
609598,0.0,0,The Day I Died,[18],,0.6,ko,2020-12-31,"[103747, 119754]",,,0,
695690,0.0,0,Anak Busut,[53],"Missing his grandparents, Adam returned to the village despite being forbidden by his mother. Adam's return was greeted by 'something' which is why Adam was barred from returning to the village all this time.",0.699,ms,2020-04-18,[104264],,,0,
694467,0.0,0,Unleashed,"[28, 18]","Hong Kong boxing champion Ajie is willing to pay a fee of 500,000 appearances to protect the master's boxing gym. He fought bravely against the myth of Muay Thai. He suffered a serious injury to his leg and even left a psychological shadow. In order to help Ajie, the master sacrificed himself to challenge Qiu Li, which triggered Ajie to finally overcome his fear and confront Qiu Li again. This is not just a competition, but also a proof of defeating oneself.",0.699,zh,2020-04-18,[],,,0,
705138,0.0,0,Sealed,[99],"Mother, wife and daughter talk about the reality of living with the absence of a relative imprisoned.",0.6,pt,2020-01-01,[],,,0,
693627,10.0,1,A Smaller World,[],A Smaller World follows Micah discussing the ups and downs (mainly the downs) of being a kid amidst a global pandemic. He drowns the world out with his bulky headset and reminisces the childlike reality he once enjoyed.,0.661,en,2020-04-14,[],https://www.madebyxan.com/a-smaller-world,,0,
641464,0.0,0,اوقات فراغ 2,[],,0.6,ar,2020-01-01,[],,,0,
694311,0.0,0,Month Long Cold,"[35, 18]",A guy suffering from heartbreak does not want to leave his apartment.,0.663,en,2020-04-16,[132362],,,0,
686633,0.0,0,The Old Miller's Tale,[14],,0.663,uk,2020-04-16,[131166],,tt10126780,0,
679898,0.0,0,La maldición del guapo,[35],"Humberto, a seductive con artist, lives a quiet life in Madrid after having done his time for a big job that cost him his relationship with his son Jorge, who reaches out to him for help when the jewellery where he works is robbed.",0.6,es,2020-03-20,[],,tt9557854,0,
589174,0.0,0,Collateral,[35],,0.6,ko,2020-12-31,"[10955, 7036, 20789, 126601]",,,0,
344031,0.0,0,Console Wars,[99],"In 1990, SEGA, a fledgling arcade company assembled a team of misfits to take on the greatest video game company in the world, Nintendo. It was a once-in-a-lifetime, no-holds-barred conflict that pit brother against brother, kids against grownups, Sonic against Mario, and uniquely American capitalism against centuries-old Japanese tradition. For the first time ever, the men and women who fought on the front lines for Sega and Nintendo discuss this battle that defined a generation.",0.918,en,2020-03-21,"[258, 16615]",,tt5215462,0,
684308,0.0,0,Безславні кріпаки,"[12, 35]",,0.6,uk,2020-10-08,"[130767, 104250]",,,0,
690109,0.0,0,Brave are the Fallen,[99],"Captain Thomas Wall was a firefighter and a hero. This heartfelt and inspiring documentary chronicles Tom's life, and his untimely death while battling an inferno.",0.845,en,2020-03-03,"[115343, 98226]",,tt11908078,0,Heros are born in fire.
667203,0.0,0,Zwischenwelten,[99],A documentary about healers from the Swiss canton of Appenzell.,0.663,de,2020-04-16,[128297],https://www.zwischenwelten-film.ch/,,0,A documentary about spiritual healing.
687468,0.0,0,Sweet Dreams,[35],An entity goes to sleep and has a dream.,0.702,en,2020-03-27,[131304],,tt10820546,0,
685232,0.0,0,Betty Boop for ever,[99],,0.6,fr,2020-03-27,"[30943, 86738]",,,0,
663260,0.0,0,Boîte Noire,"[18, 53]",It follows a young and talented black box analyst (Niney) on a mission to solve the reason behind the deadly crash of a brand new aircraft.,0.6,fr,2020-11-18,"[49068, 3304]",,tt10341034,0,
642751,0.0,0,Pobre y a Pie,[],,1.19,es,2020-12-31,[124566],,tt11102354,0,
690085,0.0,0,Italy Possessed: A Brief History of Exorcist Rip-Offs,"[99, 27]","Feature length documentary including interviews with Sergio Martino, Alberto de Martino, Ovidio G. Assonitis and more.",0.723,en,2020-03-30,[],,,0,
687414,0.0,0,1995,[18],A ghost tries to recall his past life in a house he doesn't know.,0.6,en,2020-03-30,[],,,0,I died today.
645990,0.0,0,Christmas at Cattle Hill,[16],"Klara the Calf is excited to spend her first Christmas on Cattle Hill with her Father, but when they arrive at the farm Klara is disappointed to see he has not attempted to decorate for the holidays. When her father is unexpectedly called away for work, Klara sees it as an opportunity to make Cattle Hill a Christmas paradise with the help of the cheeky christmas elf who lives on the farm, but as Klara finds out it is about being together at Christmas which is the most important.",0.6,no,2020-11-06,[32314],,,0,
574925,0.0,0,Loop (the mind reigns),"[27, 18]","In this hyper-low budget short movie, a guy finds himself trapped in a delirious trip in black and white.",0.646,en,2020-04-15,[],,,0,"""The mind is your worst enemy"""
687317,10.0,1,My Years As The Ghoul,"[28, 12, 14]",Coming Soon,0.6,zh,2020-03-23,[],,tt12186700,0,
696979,0.0,0,Matters of Daring,[],"The film departs from Carl T. Dreyer's La Passion de Jeanne d'Arc (1928), Sergej Eisenstein's Battleship ""Potemkin"" (1925), October (1928), and the Mexican film material (1930), as well as Friedrich W. Murnau's Nosferatu (1922). Conceptualised in three parts, it draws viewers into landscapes populated by ghostly communities, shadows, and intermediate beings acting as transitions to revolutions and dreams in the past, future, and present. Produced and realised as a framework for the que_ring drama project – Dark Revolutions which premiered on 14 Nov. 2019, at studio brut, Vienna, Austria.",0.93,en,2020-04-17,[],,,0,
695396,0.0,0,Love Spreads,[],"It is time to record the all important second album and Glass Heart is breaking in a million pieces. Away from touring and performing the band is not in harmony, and no amount of history in Rockfield Studios is going to solve that. Three very different songwriters, one desperate producer, a label exec and a keyboard collide.",0.896,en,2020-04-15,[],,tt11777510,0,
685999,10.0,1,Escape From Fremantle,"[36, 80]","The year, 1952. After a father is sentenced to Fremantle Prison, he must hatch a daring escape with his friend; the cafeteria chef in order to make it to his young son's cricket game in time.",0.6,en,2020-03-25,[],,,0,
658116,0.0,0,Pink Bike,"[35, 10749]","After a date gone wrong strands Diego without his clothes, he must race against time to make it to a very important engagement.",0.93,en,2020-04-17,[],https://pinkbike-movie.com/,tt10372190,0,
696153,0.0,0,Goodnight Goodnight,[99],"Is there a hidden link between hydroelectricity, romance and alienation? Does the contemporary energy consumption have anything to do with the ways people experience their place in the world? This film does not provide answers to those questions but asks new ones in a very striking visual fashion. A mysterious film with hidden gifts.",0.93,en,2020-04-17,[],https://blog.happysun.ca/goodnightgoodnight,,0,
694424,0.0,0,The Inner Mountain,[18],"Saint Anthony, Abbot of the Desert, protector of animals, is a central figure in the Italian countryside, where fortune depends on the health of the animals. To heal his donkey, Antonio asks the village priest to bless the sick animal. Faced with his refusal, the young farmer confides directly in the Saint, hoping that he will perform a miracle.",0.93,en,2020-04-17,[],https://www.cinemaitaliano.info/theinnermountain,tt10416740,0,
694139,0.0,0,Invisible Paradise,[99],"Yulia, Alesia and Olya are three Belarusian sisters. They grew up in perfect harmony with their environment where they continue to live, engaging in fishing and subsistence farming. Daria Yurkevich frames this innocent existence magnificently, in a “paradise” located… not far from the Chernobyl Exclusion Zone.",0.93,en,2020-04-17,[],,,0,
683199,0.0,0,Seperti Hujan yang Jatuh ke Bumi,[18],Based on the best-selling novel by Boy Candra.,0.72,id,2020-07-09,"[96133, 78913]",,,0,
693346,10.0,1,"Vivre vegan, le nouvel éden ?",[99],,0.66,fr,2020-04-14,[],,,0,
686446,10.0,1,Vier Saiten,[35],"Professor Karl Michaeli is a former star cellist and grantler , as he is in the book. After the death of his beloved wife Maria in 2014, the retired music professor lives alone in a three-room apartment in Vienna. To his displeasure, several foreign families are housed in his apartment building. The widowed, free-spirited apartment building owner Esther Polgar also houses refugees in his home. These are a special thorn in Karl's side.",0.6,de,2020-03-25,[3391],,,0,
677527,10.0,1,Contre vents et marées,[99],,0.6,fr,2020-03-25,[],,,0,
675554,0.0,0,Amityville Island,[27],A cursed survivor of killings at the Amityville House brings evil to a small island where bizarre genetic experiments are carried out on humans and animals.,1.063,en,2020-02-21,[115963],,tt12057580,0,For God's sake get out of the water!
587660,0.0,0,The Potato Venture,[35],Comedy about a young Start-up entrepreneur who tries to start importing potato to 17th century Finland.,0.6,fi,2020-10-23,[66903],,tt9837320,0,A 17th-century start-up comedy
679982,0.0,0,Anguish,[],A story about a young man and his thoughts on how global warming has affected the winters in northern Sweden and his own psyche.,0.6,sv,2020-03-27,[126032],,,0,
677594,0.0,0,Jonas Kaufmann My Vienna (Recital en cines),[],,0.695,es,2020-03-26,[],,,0,
493207,0.0,0,The Wolves of the East,[18],"Akira is a hunter in a village where wolves disappeared 100 years ago. After he overspends community money on his obsessive hunts, his coleagues spurn him. He decides to go into the forest to kill a wolf.",0.6,ja,2020-03-26,[],,,0,
694240,0.0,0,A Horse Has More Blood Than a Human,[99],"An old couple leaves Tehran to return to their town on the Turkish border, which has become a clandestine gateway into Europe. Abolfazl Talooni sounds out the ambiguity of a people forced to participate in this traffic and dispossessed of their lands, where the beauty of the landscapes sketches out geopolitics of despair.",0.679,en,2020-04-17,[],,,0,
694920,0.0,0,Prophecy,[99],"Three young friends of Moroccan origin travel on a lost island, sing, dance, and take us into the shelter of an uninhabited lighthouse. They discover this unknown land like the explorers in a tale of adventures. Following them around in this strange place, Julieta Juncadella carries us away, like a wave, in the movement of a fantasy film. – Elena López Riera",0.679,es,2020-04-17,[],,,0,
694260,0.0,0,The Filmmaker's Box,[],"In two parts, an assembly of strange images attempt to build a world and tell a story.",0.679,en,2020-04-17,[127960],https://www.youtube.com/watch?v=eymiWkv4BE8,,0,What good things go with milk?
694255,0.0,0,On Hold,[99],"On the basis of anonymous telephone calls made to a helpline for teenagers, On Hold makes us hear a dissonant speech. Recounted here by older people, these testimonies are the occasion to question the construction of masculinity and its generational heritage. Between humour and dread, the film unveils what remains unsaid in a sick society.",0.679,en,2020-04-17,[],,,0,
694229,0.0,0,Lamentations,[],"""Lamentations is a cinematic tumble through diverse dreamscapes in a man-made world."" —N.D.",0.679,en,2020-04-17,[],,,0,
694138,0.0,0,Obāchan,[99],"Obāchan is Japanese. She left her native archipelago in 1941 to marry one of her compatriots, 17 years older, settled in Mexico. Through fragments of family films, manga and sequences that she has shot, Nicolasa Ruiz sculpts a complex and delicate memory landscape between the two shores of the Pacific.",0.679,es,2020-04-17,[],,,0,
694096,0.0,0,Rage,"[10749, 27]","Eva, a teenage girl who lives with her devout and strict father, is corrupted behind closed doors by her tatted and pierced friend Lillith.",0.929,en,2020-04-17,[],,,0,
